bidder_id,outcome,nb_bids,nb_auctions,nb_won,max_bids,nb_devices,nb_ips,nb_countries,nb_urls,ratio_main_url,min_action_time,mean_action_time,unique_action_time,min_react_time,mean_react_time,unique_react_time,merchandise_books and music,merchandise_computers,merchandise_home goods,merchandise_jewelry,merchandise_mobile,merchandise_office equipment,merchandise_others,merchandise_sporting goods
6faffebbde541edfccdb2725e430870cbkvo0,0.0,18,6,0,13,13,16,2,9,0.3888888888888889,18789473684.0,772597523219.8235,17,0.0,110590643274.83333,15,0,0,0,1,0,0,0,0
4985bdbf8710c33fd7c9d4771db7c690mcbyr,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
5114111892d49b59415284dcf19ceebconhvq,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
0030a2dd87ad2733e0873062e4f83954mkj86,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
afdd5c7c912f9b6a88c0c2619d618124ycm44,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
0eeffc5039b27a4dc2e420eca75b1fa55rv5q,0.0,3,2,2,2,3,2,1,3,0.3333333333333333,164526315790.0,4170500000000.0,2,582526315790.0,954184210526.5,2,0,0,0,0,1,0,0,0
c4294be0db6b5c9357ae5e2e7fc8da9489qpc,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
664adb319c2be43104b6565a8ff293dea0f01,0.0,2,1,0,2,1,2,1,1,1.0,61660578947369.0,61660578947369.0,1,3947368421.0,16578947368.5,2,1,0,0,0,0,0,0,0
fae553f133602fba6e9e6051dfb27fefkruax,1.0,20,8,0,8,6,17,4,1,1.0,2473684210.0,598202216066.4736,19,842105264.0,26200000000.0,20,0,0,0,0,1,0,0,0
6e8cd4699eedf0075cf5662e1fff3a857bycf,0.0,7,7,1,1,4,6,3,4,0.0,10000000000.0,12622491228070.166,6,1736842105.0,121884210526.4,5,0,0,0,1,0,0,0,0
a8a2547a9153038fbb9fc66d2425d9a7efr68,0.0,4,1,0,4,4,4,3,3,0.25,4141684210526.0,22729192982456.0,3,0.0,486842105.25,4,1,0,0,0,0,0,0,0
950aa0150f419cd6361bd3c500e6e695xfljo,0.0,35,31,2,2,30,34,13,26,0.14285714285714285,11000000000.0,2183340557275.5588,34,1368421052.0,366521804511.17145,35,0,0,0,0,1,0,0,0
db12e9cad5e847cd7a40ec1ee649e475iwzqo,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
8c939b6713b7881538cb05eca89cfb1cw1lhm,0.0,3,2,0,2,3,3,1,2,0.6666666666666666,2614368421053.0,3570105263158.0,2,421052632.0,4982456140.666667,3,0,0,0,0,0,1,0,0
bf190f2cffc1a77f0957f8cd1c98257dofy08,0.0,41,30,0,4,29,36,5,14,0.2682926829268293,13684210526.0,1893376315789.45,40,0.0,55697047496.85366,41,0,0,0,0,1,0,0,0
f268f61e075419e5a001b86ee78557e2kmg14,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,11894736842.0,11894736842.0,1,0,0,0,0,1,0,0,0
97db2350652f8d01237fc4c59a470eb81h9gs,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,210526316.0,210526316.0,1,0,0,0,0,0,1,0,0
97268eb2ac171298eb03ecc6445d6879wk3pu,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
197e90906939267ace2422e78e8e83889znqp,0.0,23886,752,180,2049,605,15014,133,5307,0.7607385079125848,0.0,3236486233.3770566,382,0.0,262435714887.5219,5409,0,0,1,0,0,0,0,0
8884b7af726ce7bd929482ea13de19d39lzuv,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
106f4ed8e9b727f8d94a1cd57e882a095pteo,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
7bb914fcdec49aa88c7310a3dda716aa9fb8t,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,47000000000.0,47000000000.0,1,0,0,0,1,0,0,0,0
eaad20ae39d343daf76adc0b1a4984faumuzj,0.0,8,3,0,4,7,7,1,6,0.375,58157894737.0,1928624060150.4285,7,0.0,203390977443.85715,7,0,0,0,0,0,0,0,1
9d33ed2efcfaddba0307d12142f3041ce731l,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
95ff2833eef5999a4f3ba4a7684d2b26a6v9j,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
75339aea3f29d7d9a8d67ed3fe1c89c3owsq5,0.0,2255,157,31,207,366,1426,39,613,0.6532150776053215,0.0,6043828515.387755,613,0.0,127434381868.45262,1466,0,0,0,0,0,0,0,1
e8bc0150097c1b2b8b8c374b69e0d3a6mxfcm,0.0,2,1,0,2,2,2,1,2,0.0,3146894736842.0,3146894736842.0,1,10947368421.0,14578947368.5,2,0,0,0,1,0,0,0,0
31c840378b5c2e4469fd2e7f5a1e5a7d92k7u,0.0,7,7,0,1,6,7,3,6,0.2857142857142857,531315789473.0,11452719298245.666,6,105263158.0,10105263157.714285,7,0,0,0,0,1,0,0,0
874f882f7efff96263e9b555415aac36dsxry,0.0,7,7,0,1,6,7,2,5,0.42857142857142855,502842105263.0,12428508771929.666,6,1473684211.0,41872180451.42857,7,0,0,0,0,1,0,0,0
9f9dd5c179d357b53f145ae1e5cc941f5qfuy,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
6da536112251f09a006b0c5223f154d46en4j,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,11684210526.0,11684210526.0,1,0,0,1,0,0,0,0,0
227bc0936837200d0aaeb444ab8d5f1axs8zr,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,363421052632.0,363421052632.0,1,0,0,0,0,0,1,0,0
4950352b0410495ef65a92b08b5be463c20yn,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
0ea26a4028ffc16d9a8631d43e1b92105auao,0.0,42,7,0,25,14,41,1,2,0.9761904761904762,4789473684.0,1833087291399.2195,41,368421053.0,64082706766.92857,42,0,0,0,0,0,0,0,1
01c1c7be49cd6cfbb9075925a05c9899p41va,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
ef415b2bbbb81ed33cec7242678975d5m5qk6,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,1894736843.0,1894736843.0,1,0,0,0,0,0,1,0,0
737d19fdceb065359c77b81d27053c4e5quiq,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
403d9c0288bab462bae858dc8aff2f94ti9ma,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
e8581ec94cd4d5009ab6b36c6aca9f0cp3txb,0.0,8,7,0,2,5,6,1,5,0.375,27368421053.0,1761210526315.7144,7,1578947368.0,209861842105.25,8,0,0,0,1,0,0,0,0
e50426efab1e9d60b8f7258130f8791czrpvg,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d42604c7cca8ec92839e92508f2a3e52ehz29,0.0,474,158,7,99,175,400,37,49,0.2109704641350211,52631579.0,163396795371.09302,427,0.0,318258230683.1319,378,0,0,0,1,0,0,0,0
b0014101fe1b510ea150c149145dbced3q3md,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
c8b23d6565e11d874e221f41440ffd25mrucd,0.0,14,6,0,8,9,14,2,9,0.21428571428571427,421052631.0,700518218623.4615,13,52631579.0,10834586466.214285,14,0,0,0,0,0,0,0,1
b2968116361fd43589bde8eca72c5767o71qc,0.0,2,2,0,1,1,2,2,1,0.0,88000000000.0,88000000000.0,1,263157895.0,394736842.5,2,0,0,0,0,0,0,0,1
24a9abf72cedcb421e831c1be26607e37zojy,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
eb27d8daded752fc0d1c828867b0f118cswwq,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
bef84146ac1e2f21e928e06ede1404793bfnx,0.0,2,2,0,1,2,2,1,2,0.5,67048947368421.0,67048947368421.0,1,3210526316.0,82342105263.5,2,1,0,0,0,0,0,0,0
90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,0.0,209,67,2,28,97,179,24,68,0.41626794258373206,52631579.0,65314777327.9375,198,0.0,50831426392.04348,153,0,0,0,0,1,0,0,0
825226b69f2a5a8337ca611b38223989aumow,0.0,11,7,3,3,10,11,1,8,0.36363636363636365,80631578948.0,7519700000000.0,10,52631579.0,966327485380.1111,9,0,0,0,0,1,0,0,0
0f8cb1baa83fefac10f885f79149bf13kn4nw,0.0,121,82,5,4,68,111,24,5,0.8429752066115702,0.0,109838157894.74167,118,105263157.0,174351521004.3578,107,0,0,0,0,1,0,0,0
e12177ff9c1a8413996f7b1a590980c82ofeo,1.0,655,218,10,31,184,548,40,421,0.24274809160305344,0.0,20805247062.610092,512,0.0,131129276315.78906,479,0,0,0,0,0,0,0,1
cd8f738dfa2ea0554baa3dfc4465cdb8izun1,0.0,54,46,1,3,40,53,15,18,0.2777777777777778,4947368421.0,1432606752730.8867,53,52631579.0,141778550148.92453,51,0,0,0,0,1,0,0,0
a8b8959fe64f490d32fc15a5d1144f87qj9ai,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
f75a0f726d764514f612ee8cd8f65adegt02s,0.0,1290,169,8,108,267,1026,66,816,0.30310077519379847,0.0,59892041974.60279,812,0.0,249130711393.8603,737,0,0,0,0,1,0,0,0
332ef2c7189603a497fc89345ee4f5605i5xw,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
572c9964ca41ed055830845993fdab29p4f03,0.0,22,16,1,3,18,21,14,19,0.09090909090909091,17736842106.0,3496245614035.095,21,52631579.0,48521303258.09524,21,0,0,0,0,0,0,0,1
cbe8d224a38ccff930674361b502e7beyuf1k,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d9d24106ae1ff4f5bc4ec3caf29d7bd2c2f5o,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
9dd7e7ef94a7bc5bc9f98c42099910e7o76qh,0.0,4,4,0,1,4,4,4,4,0.0,13526315789.0,796561403508.6666,3,4894736842.0,21723684210.5,4,0,0,0,0,0,0,0,1
3ce8aa0207022698b6d0eef09c89b381jzqi1,0.0,11,6,0,6,11,11,7,9,0.2727272727272727,32157894737.0,1180694736842.1,10,157894737.0,8861244019.272728,11,0,0,0,0,0,0,0,1
e8291466de91b0eb4e1515143c7f74dexy2yr,0.0,2941,400,40,293,169,2605,105,47,0.9646378782726963,0.0,4639133548.156122,565,0.0,113938014122.44641,1484,0,0,0,0,1,0,0,0
5201935b289665a197e38f747882948fjt867,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,183157894737.0,183157894737.0,1,0,0,0,0,0,1,0,0
aa75d58c3e1207618d47c72ffb19c872bolg8,0.0,6,6,0,1,5,5,1,5,0.0,137052631579.0,13648715789473.6,5,0.0,5543859649.166667,6,0,0,0,0,0,0,0,1
fe27fe0815883aa3e1a312f0dcb45981txa2m,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
167008af05d4feaa636a565f6f83ec61a6ogj,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,1789473684.0,1789473684.0,1,0,0,0,0,1,0,0,0
8725b0aa1a32054450c16b099328fbcbi71gi,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,10210526316.0,10210526316.0,1,0,0,0,1,0,0,0,0
3714da7069a5205137cacf89ab3a136ffx2u2,1.0,370,61,0,29,136,227,35,179,0.07027027027027027,52631579.0,36924261874.19783,329,52631579.0,62523590993.85558,306,0,0,0,0,1,0,0,0
33895230e0b25b5d3133d502ef3ecabey84m6,0.0,30,17,0,9,22,29,3,27,0.13333333333333333,2789473684.0,2587961887477.3105,29,157894737.0,120647368420.93333,30,0,0,0,0,0,1,0,0
c616385a2762ecfd8e4ea16d8a1f2596qw07a,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
32d2ce86b00693f0c26314e3cce2438dvxbt3,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
1982c4b164171180d480166feae881ecmxsgl,0.0,2,2,0,1,2,2,1,2,0.5,65244421052631.0,65244421052631.0,1,96736842105.0,1597342105263.0,2,0,0,0,0,1,0,0,0
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
8ab98c1e6cbfb902af4e02050a886396a40bg,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,32000000000.0,32000000000.0,1,1,0,0,0,0,0,0,0
7ffd9b7b795d9335153d481fba4b3076plrxc,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,631578948.0,631578948.0,1,0,0,0,0,1,0,0,0
bdab2be5a94c6380c60b902310cbe1b6rs4iw,0.0,2,2,0,1,2,2,1,2,0.5,250210526315.0,250210526315.0,1,12052631579.0,50710526316.0,2,0,0,0,0,0,0,0,1
8b109c0aee5ed07fc996e73d28e65888o5jmc,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,284842105263.0,284842105263.0,1,0,0,0,0,1,0,0,0
27ccc09ae923d1ca8ff7ab3242f279f7xuclq,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
da950a556200395a82e23e3bbfe1abb6xs258,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
13c4c826516304555e291d3d91c108b3ytpmj,0.0,3,3,0,1,2,3,1,1,1.0,2959368421053.0,32601157894737.0,2,6526315789.0,452596491228.0,3,0,1,0,0,0,0,0,0
4cf9c56df4594860df56285e9293a7f7evfix,0.0,9,8,0,2,8,9,1,7,0.3333333333333333,39631578948.0,1548111842105.375,8,52631579.0,66081871345.0,9,0,0,0,0,0,0,0,1
7e8650379cbcb3ef8f7f6aefcd678067kzbdi,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
04c6b750b0552089c87ae03de72289cfcpfmh,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
460e932b11a1529d78246317757899ccfaxng,0.0,13,12,0,2,6,9,1,2,0.9230769230769231,4684210526.0,1068153508771.9166,12,789473684.0,39566801619.38461,13,0,0,0,1,0,0,0,0
050a3b29ca1818e1f237df8132bc2013bcuxi,0.0,3,2,0,2,3,3,1,3,0.3333333333333333,295368421053.0,691263157894.5,2,52631579.0,54666666666.666664,3,0,0,0,0,1,0,0,0
74149197c8684977e397ab60a6a264836b0lv,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
c353286290001e0943ed9bb160145c42etrf8,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
55d9cdc3af85efe87b2a6f22a2cea96ezy2ax,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,0.0,311,82,17,56,128,228,46,209,0.31511254019292606,105263158.0,43528522920.20645,284,0.0,259735785953.1873,231,0,0,1,0,0,0,0,0
6130cfe76ed3bd87c8f8dc6b2b2786dcp44xy,0.0,2,2,0,1,2,2,1,1,1.0,7359684210526.0,7359684210526.0,1,337157894737.0,341473684211.0,2,0,0,1,0,0,0,0,0
317d3e44b2bcfdd7293b84f82f44b8e31hx1r,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d9dfeadc7e0e844ffea3cfc706daae5dt2hhg,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,32368421052.0,32368421052.0,1,0,0,0,0,0,0,0,1
af50d549e86276f034e52037722dd5aetouu2,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
167b4f37a264b72feb0f559b650d1cbd3ox60,0.0,6,6,0,1,6,6,3,2,0.8333333333333334,899210526315.0,1739000000000.0,5,157894737.0,73517543859.66667,6,0,0,0,0,0,0,1,0
8152c94b639be88e7076f0e32bd70e0eg004b,0.0,2,2,0,1,2,2,1,1,1.0,64796000000000.0,64796000000000.0,1,4684210526.0,45578947368.5,2,0,0,0,0,0,0,0,1
40fafe756c4695b32df7d19d4c710dabvzr79,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
23bdbb8575f191b71853bf78d09e11a1lhnfn,0.0,5,5,0,1,4,5,1,3,0.4,1156578947369.0,2664092105263.25,4,8421052632.0,58515789473.8,5,0,0,0,0,1,0,0,0
34914d163517a0cc4f0c971afb2352106vsvz,0.0,3,3,0,1,3,3,3,1,1.0,658631578947.0,930026315789.5,2,52631579.0,5754385965.0,3,0,0,0,0,1,0,0,0
fdf908d608a629d5ebde14819231878dojel8,0.0,4,4,0,1,1,4,1,3,0.5,31947368421.0,19690438596491.332,3,2315789474.0,3907894737.0,4,0,0,0,0,1,0,0,0
210ae8381324c41f7b49e95f1b7aed80z55df,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2106dd7866abbfb4e7c68067d7eb9bebflq5d,0.0,993,256,34,52,193,495,29,210,0.15609264853977844,0.0,77858605687.60585,684,0.0,611641457833.3405,789,0,0,0,1,0,0,0,0
c9416e793bd0559bca3ad4a5194d4cd1k8eyc,0.0,5,5,0,1,5,5,1,3,0.0,1862315789474.0,15437776315789.5,4,526315790.0,1988400000000.2,5,0,1,0,0,0,0,0,0
9ca7afbb673865b01cd4b02846054fc1p3vjn,0.0,9,8,0,2,8,6,2,7,0.3333333333333333,2105263158.0,1350980263157.875,8,12157894736.0,65309941520.44444,9,0,0,0,1,0,0,0,0
92a63dbb8323426833b944a4fc196fe27pzha,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,1,0,0,0,0,0
55abcd1b00c6b5b54633fc7e98f0110bwoy3v,0.0,219,36,0,36,95,168,44,130,0.3470319634703196,789473684.0,62219942056.977066,208,52631578.0,23627213194.26728,174,0,0,0,0,0,0,0,1
bc3d08ad6ac94b8b5ce40a29b59899cakj3p5,0.0,185,112,6,10,90,159,24,100,0.4486486486486487,526315790.0,419877574370.70654,181,0.0,165200584795.3278,171,0,0,0,0,0,0,1,0
d144312f2f68dc33a63b7863911b2aa459i99,0.0,84,32,0,51,51,82,19,4,0.3333333333333333,842105263.0,921232720355.1084,83,0.0,61225930680.30488,53,0,0,0,1,0,0,0,0
6ebbb4e7c3fb4ba44a89bae997717924gm89u,0.0,4,3,0,2,4,4,2,4,0.25,4422315789473.0,24010614035087.668,3,157894737.0,138421052631.75,4,0,0,0,0,0,0,0,1
c46e21e01a3f4987e00109d1d5f48acb1q72y,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
24a32bf10c4a5d4d91c27da4710c869a0nqim,0.0,6,5,1,2,4,5,4,6,0.16666666666666666,1473684211.0,2588315789473.8,5,1842105263.0,228210526315.66666,6,0,0,0,0,1,0,0,0
ff3ae9450581aa3de5d2326f70e39d20w8fbl,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
e56f611f1157381f4b689ab34b574e791qhcn,1.0,62,27,2,31,38,56,5,14,0.7741935483870968,3105263157.0,222487489214.83606,61,0.0,116839516824.81967,50,0,0,1,0,0,0,0,0
1456b44d8b2b16cd94278137269ceb11ns7wy,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,1052631579.0,1052631579.0,1,0,0,0,0,1,0,0,0
2dc309478d30d440e75c932b1f13a8fai2p2e,0.0,2,2,0,1,1,1,1,2,0.5,3611789473684.0,3611789473684.0,1,175157894737.0,249000000000.5,2,0,0,1,0,0,0,0,0
942563fa6695a4b2f76ab6ff3bd58030i75z7,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
ec6d3fbd8408ba43891370d4ffe41eabhnwbs,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,1684210526.0,1684210526.0,1,0,0,0,0,1,0,0,0
76ed824b414b5e690ff82e7cd2f5be52256my,0.0,1002,59,5,85,130,190,10,9,0.9800399201596807,0.0,77210684052.78922,677,0.0,181717012973.31363,646,0,0,0,0,0,1,0,0
e59ca537cb8df3053bdd555bc987b4a7c7m4e,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
78830493a121b8b6917d246ec73ccb4anwocl,0.0,175,13,0,40,1,1,1,1,1.0,0.0,63690865093.77012,99,157894737.0,31473988439.30636,145,0,0,0,0,1,0,0,0
76f17ce227e593aeff456fed46e36c83a3j72,0.0,357,94,5,46,118,338,28,221,0.16246498599439776,0.0,37555144884.68259,326,52631579.0,130614035087.68678,326,0,0,0,0,1,0,0,0
af33d5277890ef0b5f55fbbf400441c9hdehk,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
6bdb40330295fb3abd4647808c319d29pb29n,1.0,230,3,0,227,80,179,1,97,0.5782608695652174,105263157.0,335872672948.7511,220,52631579.0,18231578947.38261,189,0,0,0,0,0,0,0,1
64f6b099082e4fb2e8da7ba4ae9abdead2cej,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,473684210.0,473684210.0,1,0,0,0,1,0,0,0,0
078e06b3288cf8f18ab7ed44b245fc56nbyfv,0.0,5,5,1,1,2,5,1,1,1.0,337578947368.0,2668065789473.75,4,27894736842.0,530010526315.8,5,0,0,0,0,1,0,0,0
429b876aa7e2d6741ddf322685363ccchue2v,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
81392b54fee8e50ec74efb27cf0de8e32fdm5,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,218105263158.0,218105263158.0,1,0,0,0,0,0,0,0,1
1d4eaaacb6127c43c1c007331cac135bpib3m,0.0,2,2,0,1,2,2,2,2,0.5,1849157894737.0,1849157894737.0,1,14210526316.0,34973684210.5,2,0,0,0,0,1,0,0,0
4694d67c21e9a2edd614e717aa3f4dd2e0w93,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
b1863365ae232a316eb946ba56a29415m0gdz,1.0,522,55,11,68,88,365,12,88,0.8333333333333334,0.0,25822709364.583492,299,0.0,162381682552.85434,389,0,0,1,0,0,0,0,0
036a4050a5dd65e70f0f613ec2e38a74re026,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
46f1d7df0a8ffcc10c3de0dad8979cabgr9ig,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,5526315790.0,5526315790.0,1,0,0,1,0,0,0,0,0
74a35c4376559c911fdb5e9cfb78c5e4btqew,1.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
1275d8a6a3b2ae9d24b50997397c254cpuuzv,0.0,57,38,2,4,37,52,12,57,0.017543859649122806,6578947368.0,1372081766917.2856,56,52631579.0,91207706766.96428,56,0,0,0,0,1,0,0,0
e76057d8bcdbb3d2f935c30849a17e4d7ordt,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
679fe2a21415aa98a3cfb88abd0507edzjpsw,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
0918eedd8324da06abe5600f058480dc75nfo,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
6f07ce71625a0c57aa5c0c05071cba164jmba,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
